u,v,goal_id,h_u,h_v,edge_cost,residual,consistent
6155522699,6155522706,4594175828,163086.5390507078,169258.59036039337,235.23594091462164,-6407.287250600202,True
6273619491,6273619072,4594175828,183193.06079051798,186548.99241913165,255.56521234826374,-3611.496840961947,True
4584010340,4882865431,4594175828,166056.12749335525,167828.3656429386,176.11487953005738,-1948.3530291134084,True
2319143882,5413143268,4594175828,209021.04422222974,188867.36872043417,198.9910828865193,19954.684418909048,False
5613263271,5613273067,4594175828,143084.13306312668,138116.11583669225,40.03675462645,4927.980471807969,False
5666052376,5632244528,4594175828,183661.64549506435,160395.23691806104,260.05079949331883,23006.357777509984,False
8912801833,8912801832,4594175828,157378.48646501903,157357.0979671482,60.251555052020585,-38.863057181210024,True
3734989745,3734989751,4594175828,169659.8805705882,175352.40240006303,237.79225725398527,-5930.314086728817,True
6696002178,6617847553,4594175828,166610.11640597446,166884.8821234548,617.3518572697637,-892.1175747500965,True
6645848667,6645848666,4594175828,146910.48851967187,156996.27358158556,49.37167476009588,-10135.156736673787,True
6658657523,9954024592,4594175828,181769.90257367617,171200.7747439534,1486.0060343266648,9083.121795396117,False
10255027720,317601113,4594175828,213488.41190618594,254716.14403527547,809.6339454199033,-42037.366074509424,True
7397506727,7397506726,4594175828,132494.39281900748,129006.7073777881,286.10199848392284,3201.5834427354566,False
1797808817,4925750493,4594175828,171307.5184965896,171844.55285116556,647.5929249913703,-1184.6272795673285,True
5650868514,5651392052,4594175828,153244.29265361943,163397.39302293956,451.451905649507,-10604.55227496964,True
3403190284,4452969152,4594175828,171763.24101452786,168958.0403040333,189.0745807773694,2616.1261297171877,False
4994320242,4994320246,4594175828,160335.6983888509,148633.90508188377,264.51219709213717,11437.28110987498,False
11370394142,11370394144,4594175828,170633.1582239174,170144.28091963817,154.16420150909363,334.71310277012526,False
4525583625,4474571154,4594175828,160418.4916104655,162846.9512760558,14.915724969535683,-2443.3753905598132,True
9612612561,9612612565,4594175828,162958.66934728768,159896.08767315905,154.3281178062478,2908.2535563223646,False
4921606164,9388094371,4594175828,155395.4903882674,146959.63354415784,235.5632349122286,8200.293609197339,False
379902681,1551032456,4594175828,186475.72727936297,175270.32454292738,247.70137758667838,10957.70135884892,False
7705685828,4889004184,4594175828,171074.17519061273,168185.79674248656,239.74428203624612,2648.6341660899343,False
11335230395,5063379287,4594175828,169316.44569480707,157821.77996022534,51.56481251666608,11443.10092206506,False
11348001213,11347991461,4594175828,163953.60391313364,159639.66445121475,48.74684439379179,4265.192617525114,False
4077681190,4073110491,4594175828,154470.44188837463,154699.97039545403,63.359302578909514,-292.88780965830665,True
2428775850,4861923218,4594175828,250506.2679794346,229152.62288686162,457.2053448704867,20896.439747702505,False
5651429135,5651429300,4594175828,164798.28895010738,172611.3837555395,2585.883294262591,-10398.978099694708,True
10275654642,10275654644,4594175828,152221.5392724282,138383.67673208498,494.39756814022434,13343.464972202986,False
12305998027,6728321816,4594175828,131382.41819883106,135848.83467091646,5535.62659052795,-10002.043062613346,True
11781549355,11781549348,4594175828,126155.27300420035,130737.92446656775,153.5959126747626,-4736.247375042163,True
6557039653,6556709944,4594175828,219322.72973717458,215729.1684886508,46.03106912139137,3547.5301794024126,False
11332477197,11332477198,4594175828,168701.6547112649,176864.58704679352,73.53304558931976,-8236.465381117916,True
4948555886,5209661975,4594175828,163937.91498359485,166139.38367483107,492.9019705193347,-2694.370661755558,True
4916336046,4916336050,4594175828,147979.96466615502,149644.99144446498,328.2049483084384,-1993.2317266183964,True
5651224441,5651224117,4594175828,174646.48807648598,167784.99944010092,1495.725845178342,5365.762791206711,False
3701902774,3701902772,4594175828,166553.5952630501,181970.90656572662,229.29270799101963,-15646.604010667535,True
7858280384,7858283138,4594175828,184925.30182864174,198975.86796861058,101.32999596817312,-14151.896135937015,True
5063529036,11425897454,4594175828,175438.6343985259,179270.2028555889,292.1381967987081,-4123.706653861707,True
7807478389,10068005283,4594175828,139307.271542446,147402.68521854884,2410.8999964981203,-10506.313672600983,True
6761805410,6761805411,4594175828,147831.90986885753,159120.65874038122,36.947753579599386,-11325.696625103272,True
5666172389,5666129493,4594175828,164382.7412098696,175672.46195349522,859.7805087818965,-12149.501252407528,True
4916000048,4916000045,4594175828,173770.36807952065,165037.20652051314,76.13117225559972,8657.030386751896,False
1793331561,1793331714,4594175828,151732.8411868282,153711.35433534015,41.733314509434976,-2020.24646302138,True
5097762333,3513336285,4594175828,206984.52882596457,206543.8165955672,783.8996901321431,-343.18745973476325,True
9977456480,3442997809,4594175828,159849.0799909671,173683.13002897476,536.5663932760418,-14370.616431283706,True
9894531799,9894521714,4594175828,143782.0422535283,142714.18418132165,537.6730953212433,530.1849768854154,False
4300053150,12620814469,4594175828,273010.752049707,263972.38863723027,597.2371366048599,8441.12627587188,False
5660463744,5660463761,4594175828,165544.1814928182,161156.22636129084,478.9617135755422,3908.9934179518023,False
9388094389,9388094387,4594175828,140485.50861590923,143990.85194139805,88.50428295355908,-3593.847608442389,True
12331082022,12331082038,4594175828,144831.97672295698,144780.20943553507,1340.3648688348014,-1288.597581412876,True
9789657221,9787177139,4594175828,76812.16261699027,78737.60256668966,313.4498179685548,-2238.889767667948,True
4208414585,3639300332,4594175828,165944.8587704601,159724.33973454998,129.64245853518838,6090.876577374933,False
9970727908,11811792317,4594175828,143733.2102634378,135533.86394624904,481.10248234282614,7718.243834845925,False
11416918192,4913992236,4594175828,182560.18053275332,178260.57324337173,383.7023207202202,3915.9049686613725,False
4921708747,11305104298,4594175828,161350.2831635451,173952.9336568749,934.0874376228477,-13536.737930952659,True
6904724173,9988994223,4594175828,199938.19935311182,203071.83703291338,63.70029955776948,-3197.3379793593194,True
4920183091,4871832896,4594175828,162968.13301668526,163886.0240161598,28.089807307116786,-945.9808067816484,True
11740380213,9970727434,4594175828,153669.5700745817,161547.20922735092,661.2083051900913,-8538.847457959317,True
7858289139,7858288690,4594175828,175320.1579088361,181289.4798714881,138.6734964695982,-6107.995459121594,True
11372688413,11372688422,4594175828,111303.56659793414,122977.53408157747,521.2859947424724,-12195.2534783858,True
6483262674,7454498163,4594175828,206363.85453750007,178080.11720200197,351.6707164556474,27932.066619042453,False
4996246403,5720767593,4594175828,181520.2974416057,172315.93758119334,31.10327018685024,9173.25659022553,False
7725691142,5195038868,4594175828,172203.36056507746,168353.78542018204,64.16653921882215,3785.408605676581,False
6715584947,6715584952,4594175828,151754.19295786877,158472.28073324397,494.03361981781705,-7212.121395193011,True
6693624010,6693633018,4594175828,189729.24848301976,176198.12830074358,1402.6099771163806,12128.510205159808,False
5609322562,5609322564,4594175828,161890.4818370021,162435.36864058577,61.29562617524189,-606.1824297589192,True
6175937985,6175938007,4594175828,167103.59444829103,165265.3910614763,152.30951620036072,1685.8938706143817,False
4982112163,4982112119,4594175828,161021.85708307647,146109.58521992466,192.04503217489838,14720.226830976899,False
3639252310,4923814832,4594175828,160775.345407597,163459.07268112418,23.63361505996882,-2707.3608885871654,True
5643550787,5643550792,4594175828,168987.750069349,155825.51577890528,398.5771549187443,12763.657135524962,False
3298809973,3298729784,4594175828,174022.96528696685,172806.89328837735,22.140510233424525,1193.9314883560874,False
5638848886,123046258,4594175828,179806.80767455028,218037.24680961148,427.43299539527936,-38657.87213045647,True
11818490067,11818490081,4594175828,144107.667146537,148309.0112728138,743.9772995354585,-4945.32142581229,True
4893196256,4893196253,4594175828,174101.92272593122,156177.5156977729,96.55912174373572,17827.847906414565,False
9988819762,1806268556,4594175828,162135.97971416052,167765.56270979808,36.98369382748194,-5666.56668946502,True
387096045,373374280,4594175828,178101.00630254956,176002.4108449623,94.07907875009988,2004.516378837172,False
4896623090,4896623087,4594175828,160595.64698917253,166333.2042129859,72.17663173151186,-5809.7338555448805,True
9981992719,13147334981,4594175828,162780.2062277915,153979.49846475187,57.72922874447394,8742.978534295136,False
4607675303,4607675304,4594175828,85875.65406393333,88314.5191428187,350.2432017135318,-2789.108280598899,True
6157957613,6157957604,4594175828,167694.3628660115,170867.25635938163,227.96499536354816,-3400.8584887336765,True
12532361012,11993626532,4594175828,118473.66050862096,119639.95056632343,1023.2031718094111,-2189.493229511878,True
5761663757,5761663756,4594175828,174836.76255251915,178947.12030251732,871.8487807065359,-4982.206530704687,True
11309202993,11309202994,4594175828,117760.46761686314,135023.88861781976,319.1716639632089,-17582.592664919823,True
5606919287,5606919317,4594175828,156704.67429332802,164943.3689877786,893.3593727259295,-9132.054067176534,True
7921288896,6589730831,4594175828,158112.51487987698,147408.52932387512,643.479340752811,10060.506215249043,False
4878672246,4878561088,4594175828,165148.1850341775,163257.1658632444,19.73309895375872,1871.2860719793534,False
5673235849,5673234766,4594175828,60187.053599206694,59808.13657172223,540.5160218400042,-161.59899435553962,True
10047711389,10047711405,4594175828,233267.0589865281,225338.44649619787,54.69327036075204,7873.919219969481,False
264891945,4901472513,4594175828,178756.3223572524,162461.15915437182,84.15534465819289,16211.00785822238,False
5651220850,6782196414,4594175828,133661.12869340775,147059.828941026,354.1894992643755,-13752.889746882633,True
6569552417,6569322346,4594175828,261368.78544017934,258743.8544703166,1571.336073438425,1053.5948964242998,False
755319599,755319537,4594175828,266214.52548504615,286133.487744017,2827.3805630120282,-22746.342821982864,True
4926417865,4923642241,4594175828,164041.61564046747,165519.8048471243,92.53419018284576,-1570.7233968396613,True
4876091750,4876091748,4594175828,154234.6325413869,154224.4095148727,55.36242194935286,-45.13939543516608,True
9894492838,9894487906,4594175828,140331.97280077133,139792.5585816249,170.1359892716137,369.2782298747916,False
7580823574,9889393743,4594175828,153625.58414844435,162900.43440278075,347.4093264554615,-9622.25958079187,True
4894988855,4894988864,4594175828,164026.0616756382,166967.73127866042,77.94752879647649,-3019.617131818697,True
5000994701,5000994653,4594175828,145543.74974810664,142324.9606407379,72.55810472735125,3146.231002641376,False
6801339759,6801339740,4594175828,172889.98525608834,169552.3171901205,450.334525919936,2887.3335400479264,False
9977039892,4910032220,4594175828,165025.6247407336,162575.4856085535,871.7881146362629,1578.3510175438132,False
10027894525,11347942403,4594175828,163017.85727197852,162356.25558306626,128.07681292352464,533.5248759887181,False
3717910598,3717910607,4594175828,154726.6613678059,162730.6021531896,309.4232326405523,-8313.364018024236,True
12019990750,2616767096,4594175828,95551.18400839223,99219.74035173938,1020.4462314279751,-4689.002574775135,True
6804780200,6804602942,4594175828,165136.20690633435,162492.5404041281,202.0759063565406,2441.5905958497024,False
10092187638,10092187641,4594175828,204853.3817214855,190614.018703615,168.79489008561222,14070.568127784878,False
5647264633,4647726850,4594175828,151889.7694959106,164579.9209483809,116.5320584626432,-12806.683510932955,True
3273723896,3273815150,4594175828,167473.80376598268,175682.1376679294,58.57220868304598,-8266.90611062976,True
4879920613,4879920615,4594175828,167938.46409577635,167554.95050089675,124.84763359333428,258.6659612862568,False
7858292108,7858289747,4594175828,190030.41455923952,169534.98245678624,134.2021558595702,20361.229946593725,False
2417271982,2417270975,4594175828,131051.14757423522,138727.35322885116,1513.4450553165773,-9189.650709932524,True
11425504007,11445904146,4594175828,171322.294899192,172441.24434845155,257.30768365958784,-1376.257132919156,True
9796061704,9796069339,4594175828,222230.07247039734,236330.81884403256,1815.0030327237778,-15915.749406359013,True
5606141629,5606141632,4594175828,187252.80565313742,159202.98960219073,116.6684710772199,27933.14757986946,False
5097660950,5097730412,4594175828,200717.90444936798,207982.14948577704,1173.0426617426108,-8437.28769815166,True
2530819800,2426354851,4594175828,165947.61311801302,169947.28827161997,53.690548772438035,-4053.3657023793785,True
4879391682,4879391675,4594175828,162886.76128134143,164164.45996821157,98.39222148152331,-1376.0909083516453,True
13543944255,9958542595,4594175828,145250.01544762953,151324.4220406238,396.10375857429534,-6470.510351568548,True
3713356002,3713359146,4594175828,167645.67095643282,168725.979379103,175.75749500394684,-1256.065917674132,True
3738600872,10262961253,4594175828,60458.50835012279,62738.46183845045,3539.855034740311,-5819.808523067972,True
386742243,386742245,4594175828,185800.76582491977,163073.21926111984,102.01156530438426,22625.53499849554,False
755265261,755265067,4594175828,277471.6561268156,324904.0082329047,4160.101079896119,-51592.453185985214,True
6158225204,7876526129,4594175828,159922.49609360917,163107.5667155194,182.32767996002957,-3367.398301870271,True
5603524533,5603524491,4594175828,167611.75071091668,169010.03217969308,120.18642092766483,-1518.4678897040721,True
5653143000,5653116238,4594175828,171914.71139974263,165134.53080853008,186.51826112838037,6593.662330084189,False
5665316283,5665316344,4594175828,170083.99615422275,163509.07708686488,140.7748534809811,6434.144213876891,False
13540164679,7876528955,4594175828,163019.6773377268,156858.49189129847,204.8325265145716,5956.35291991377,False
9977456488,3391115406,4594175828,169582.8621518825,159745.68280356316,10.40064712260331,9826.778701196716,False
6053827376,5063466843,4594175828,224333.44812886664,188827.91331329502,622.2083512758846,34883.32646429574,False
9789611814,9789611862,4594175828,87372.03227117116,84024.0617148042,145.23154719927876,3202.7390091676934,False
6645848553,4584050716,4594175828,176953.51526420043,167471.76083297978,409.48546279403655,9072.268968426622,False
4885119349,4885119180,4594175828,176919.7504218844,190038.2820360308,412.3564077970155,-13530.888021943421,True
11717236844,11717236842,4594175828,77925.8812169089,68614.93305771939,125.58172397577182,9185.366435213742,False
6775124897,13581814217,4594175828,162757.31428343404,152764.13358401114,247.67988191280926,9745.500817510096,False
5002585661,5002585660,4594175828,178401.29156248062,175962.8585988353,161.10236600718372,2277.3305976381234,False
1640145674,6059328292,4594175828,151711.49731826928,145489.98762559358,42.11279337694295,6179.396899298765,False
3842925767,9980302610,4594175828,149421.2995774614,148423.6155670054,53.98018056236355,943.7038298936386,False
4995218658,4995218656,4594175828,185751.93039171907,180660.4609450433,166.88453519043486,4924.584911485319,False
9167448954,5622689681,4594175828,43672.35788996337,51790.389333393214,125.11462858684142,-8243.14607201668,True
9753229903,9753229897,4594175828,124192.12098584836,129279.5831746793,637.6082725491499,-5725.070461380077,True
12551342233,7858313679,4594175828,148772.3085597014,157468.28455772428,1875.3159025391599,-10571.291900562035,True
9894487834,7483934491,4594175828,144872.75929046425,144745.51132240746,96.7672870968472,30.48068095993949,False
7858279085,7858276901,4594175828,186093.21470693534,193640.13784962925,221.68193309986617,-7768.605075793777,True
7839515758,1691793717,4594175828,169325.70005391713,165600.84826806604,1455.6088734913883,2269.2429123597103,False
5629789017,5629788856,4594175828,146422.87281541317,152840.15803750986,54.44672865024034,-6471.7319507469365,True
9167448395,9167448398,4594175828,50501.36615770855,51124.397303490616,200.6903795759688,-823.7215253580362,True
6087081987,6087081985,4594175828,160314.7581071356,159968.5997631138,32.49406001651836,313.6642840052664,False
8956474156,2877319813,4594175828,171323.05189036112,167879.36448514502,21.918261386609068,3421.7691438295005,False
3745016090,3503719281,4594175828,165861.49560559826,162279.95121824532,19.434564134405953,3562.109823218547,False
4894830965,4894830962,4594175828,166317.74731983346,167036.58511869327,132.33184029410205,-851.1696391539008,True
6162886517,6162886539,4594175828,165158.33105171175,162798.12300709655,151.59066152291155,2208.6173830922926,False
5929596484,5929605805,4594175828,151447.4959961786,162243.22257542945,1240.6739094160364,-12036.400488666899,True
9958993970,6645956777,4594175828,155763.57648374926,165800.3533379053,365.2922990237568,-10402.069153179822,True
5643059300,5629788936,4594175828,164075.95328648842,147680.58352925102,117.80987242762627,16277.559884809772,False
9997498123,3443056288,4594175828,158381.60660334295,162143.95096987783,16.358919988370996,-3778.7032865232322,True
2957041084,9988819724,4594175828,181769.3391293224,178038.2719495205,240.64313425382778,3490.424045548076,False
2408427218,9147820178,4594175828,61582.66616132954,57967.42819990699,129.64826196086133,3485.589699461685,False
5004572045,5004572048,4594175828,169754.03471405394,172201.93832057144,115.41459513369975,-2563.3182016512146,True
5660205002,5660422614,4594175828,194651.00149496683,178619.7136036064,579.232430622618,15452.055460737814,False
5071102753,5071102760,4594175828,179293.4070544867,169664.17853206448,183.81823540417076,9445.41028701805,False
2763421101,3277438817,4594175828,170710.2013583427,169432.05275270986,173.58830172446858,1104.5603039083653,False
5097257916,5097301057,4594175828,171438.64631485616,168170.3846675208,147.16217400894178,3121.099473326438,False
4873973749,4873973748,4594175828,170957.9550680796,172795.37347124363,61.09123003445758,-1898.5096331984678,True
4114586114,2451398421,4594175828,213817.47083215154,214459.33162909205,854.1190318929549,-1495.9798288334568,True
9957346276,12522876380,4594175828,221144.60183626058,219074.46743242288,626.7830046922776,1443.3513991454092,False
5613041927,5610454924,4594175828,178453.9185727058,178659.75670240607,444.87374238533914,-650.7118720856088,True
5666073532,5666073530,4594175828,192714.3661528371,180606.7178380929,409.70197836511335,11697.946336379071,False
9915075900,9915093948,4594175828,228488.37037881612,242686.49191903783,3749.598694306075,-17947.720234527776,True
5097254883,5097254880,4594175828,178829.28238611604,168434.2272581782,79.21005424467862,10315.84507369317,False
4920332737,4920332736,4594175828,147051.2609045371,144814.60326296007,33.62130597715676,2203.0363355998707,False
3305159062,3280622933,4594175828,170670.65015594513,168883.66494322338,56.687018022394454,1730.2981946993386,False
4872453045,4872453044,4594175828,166095.47897273046,163254.95393495465,150.6888475863906,2689.8361901894095,False
9164622856,9164622854,4594175828,37602.91141002752,41550.89002733714,108.0434121019059,-4056.022029411528,True
6153210041,6153210061,4594175828,189282.69458586455,218452.841827216,939.3728293566523,-30109.520070708095,True
6646781418,9954024628,4594175828,142047.64804463962,137088.93895698347,255.70533596306166,4703.00375169309,False
5666764542,2598342867,4594175828,165627.62802233908,166758.0458419395,303.76819978843787,-1434.1860193888715,True
6291825613,392524714,4594175828,164955.40466186497,161246.9281183601,120.33194347927852,3588.144600025582,False
6106865874,6710739193,4594175828,176858.41049283653,182880.91308920473,8.542949202615587,-6031.045545570814,True
4993936620,4993937439,4594175828,168280.4029188001,175544.78332323782,56.4168726198461,-7320.7972770575725,True
9793462012,9784868041,4594175828,68047.80858381625,59973.44118982753,257.1871141065568,7817.180279882166,False
10178027120,10178027111,4594175828,220413.07339041488,250852.24024772528,183.77590685352354,-30622.94276416392,True
5638849111,5638849201,4594175828,155343.48964584986,150980.01836875445,73.77921366107135,4289.6920634343405,False
4894988190,4894988197,4594175828,165481.7073636276,162561.75802922415,75.59906087899964,2844.35027352444,False
4611266804,386038328,4594175828,169834.1991345692,170926.22088423016,102.15740189281235,-1194.179151553777,True
3770229796,3771993785,4594175828,168999.973656464,165832.66258239353,344.9984355725848,2822.3126384978823,False
4986112918,4986217698,4594175828,171220.63542664444,156718.7421919532,105.21657999055478,14396.676654700685,False
5065346210,11343341096,4594175828,166148.96119982036,161692.58691587506,56.05749489936646,4400.31678904593,False
4881262312,3424371261,4594175828,165914.02677974623,169811.04692746428,194.26624845564396,-4091.286396173702,True
6153977285,6153977193,4594175828,51485.258626268136,57096.52203038972,233.4833058633488,-5844.746709984938,True
10118667672,10118667671,4594175828,168053.24138545006,171767.25880741238,96.56155384702309,-3810.5789758093306,True
3443226116,4910641278,4594175828,161047.79953553202,159216.34895408744,15.233394617042178,1816.2171868275327,False
9795159549,9795159548,4594175828,123729.9370408693,116265.74169602148,128.14674350554333,7336.048601342292,False
6691824881,6691824880,4594175828,159510.6710752362,159877.02465587348,162.97298837972227,-529.3265690169937,True
5665316295,7918414595,4594175828,207273.63400933615,163548.3086893491,210.94673301765613,43514.3785869694,False
2343339625,2343339634,4594175828,161508.6539743367,179128.59279453015,148.42173598347384,-17768.36055617695,True
2406091680,4454652120,4594175828,244233.93633252216,258907.36641097104,426.7461820005835,-15100.176260449458,True
10653551279,10653551262,4594175828,111944.24250981977,105256.12312229419,116.02610669966268,6572.093280825924,False
387423920,4876006227,4594175828,180188.95330470207,166062.02468397512,91.57563055089477,14035.352990176063,False
5650869855,5650869851,4594175828,142189.37230728706,138042.2099445256,23.186837581681804,4123.975525179791,False
5643552692,5643552702,4594175828,155882.5699126418,156780.49225690548,107.68167536020549,-1005.60401962389,True
4461404274,3574847711,4594175828,174793.44080881358,174635.63521536562,62.35591484851053,95.44967859945609,False
5282581666,5282581655,4594175828,216155.59660074709,218655.24443746402,677.7011299233992,-3177.348966640333,True
3489437959,11428228354,4594175828,173672.80954839045,169804.05793231275,51.3691737098766,3817.382442367816,False
11369790685,11369790719,4594175828,279177.12995249504,268430.1647533654,4367.826548966877,6379.138650162786,False
12532255074,12532255061,4594175828,111946.86532364323,118106.37258532857,58.25052232442485,-6217.757784009766,True
6583449083,6583449067,4594175828,258168.5227365433,235653.64533161966,2784.3876938436206,19730.48971108001,False
7858284839,7858284734,4594175828,176707.76215580376,175319.3428954414,33.77826084522926,1354.6409995171416,False
113675660,113675639,4594175828,164863.9085813348,176042.28789358155,166.06509404615772,-11344.444406292896,True
9977039827,9977033400,4594175828,155233.49361213716,149919.9165311011,100.46620034394408,5213.110880692111,False
3556380380,3556380381,4594175828,187582.71027805575,186860.6708938928,152.26308699544416,569.7762971675256,False
6556905259,4611974360,4594175828,174055.1590797026,171878.22423439255,91.06647654311836,2085.86836876694,False
7876518210,10796213386,4594175828,201191.88480292473,209841.96204749655,716.6970814344744,-9366.7743260063,True
4879334581,4879334577,4594175828,160149.56066053192,161426.88103908766,98.26842772231868,-1375.5888062780723,True
5720073394,5720073370,4594175828,174274.70200596488,175497.71998240126,289.5259473122802,-1512.543923748657,True
4922012068,4922012056,4594175828,164968.70947299973,153342.78788950108,54.612916651124706,11571.30866684753,False
5665994343,5666161359,4594175828,164014.66151111486,164352.54106127677,48.470460949004305,-386.35001111091697,True
9388365155,9482484063,4594175828,170873.77155561207,154355.84187109978,21.48074506489632,16496.44893944738,False
11353537193,11353537192,4594175828,151143.6080974959,156925.7516838912,148.6821009408265,-5930.825687336124,True
7292696477,7294307119,4594175828,129839.11784371256,146733.54333927014,420.56251116976114,-17314.988006727333,True
4059821489,7129787507,4594175828,160798.36543305867,167045.82845982784,543.378122055435,-6790.841148824606,True
6646801893,6646801886,4594175828,149219.69794012693,144426.7047212834,1278.8312592231975,3514.161959620338,False
5003166579,5003166575,4594175828,179450.5496463156,169303.37238459225,262.3281691060782,9884.849092617282,False
4881355681,11309298417,4594175828,162141.27445751257,173093.67426354103,131.0419195649994,-11083.441725593468,True
5863421024,5863444939,4594175828,64302.6483679826,61857.084915665226,872.1463463106379,1573.417106006731,False
11832927692,11832927697,4594175828,167492.31355083702,180954.23995469516,419.0395739152941,-13880.965977773449,True
4910651963,10081105128,4594175828,158804.15142048028,159179.36422036495,193.9372179730784,-569.1500178577553,True
5632244208,5632244207,4594175828,171540.98561328644,180565.98749639065,642.0831896935808,-9667.085072797781,True
5063393034,3514169355,4594175828,172500.06890914924,185743.73167742128,329.66933727386714,-13573.33210554591,True
5621375157,5621374892,4594175828,165884.44801094747,167607.04201713382,414.23723432119414,-2136.831240507541,True
5662576877,4253010120,4594175828,156128.45519685224,157728.45373173433,92.95628250069363,-1692.9548173827934,True
3885474116,3745639714,4594175828,165482.55338162874,173162.17370641796,117.70729780754901,-7797.327622596786,True
4121955585,4121956209,4594175828,232750.13997908053,236728.87589502207,455.111182638898,-4433.847098580445,True
9787360069,9787360067,4594175828,83270.66497458512,82428.57740329132,114.80006720057,727.2875040932267,False
4609355787,3734934527,4594175828,170032.92977533536,168172.65915368,256.4768596501122,1603.7937620052544,False
4391613420,4391613422,4594175828,162037.93205665422,161994.39802807654,69.92159196197291,-26.387563384283567,True
9169374250,9169374248,4594175828,36408.50329368184,36994.56442833505,16.962006773782438,-603.0231414269947,True
11052383836,3715185165,4594175828,155531.16961736808,163278.99767834775,1.2416570697723284,-7749.069718049432,True
9971991341,9971991361,4594175828,127589.16372925015,130858.11934060414,1105.8873525675565,-4374.842963921532,True
2450359197,2450359122,4594175828,161086.6071341783,166804.48975015286,39.22853637845373,-5757.111152352998,True
10077464765,10077464764,4594175828,124019.288444412,123183.189828126,583.0963336450144,253.0022826409986,False
4963112277,4963112279,4594175828,179613.220596826,176835.2419056731,88.14854801878157,2689.830143134139,False
13109439590,3448201388,4594175828,214102.59863859654,253527.12193396385,95.04220481975885,-39519.56550018708,True
3781630008,3772785486,4594175828,161704.85795126713,162418.01299880203,114.81598428610424,-827.9710318210127,True
4875380083,4871086475,4594175828,164361.0222921547,167700.53291981676,48.08578245646757,-3387.596410118538,True
4923880070,12139812461,4594175828,145504.26915668472,156877.86239585045,30.60137519796296,-11404.194614363689,True
9957346371,9957346357,4594175828,217548.6515150317,232409.45955181675,665.1168450083467,-15525.924881793384,True
6649594140,3565253598,4594175828,203371.60970168663,188434.73023192355,81.31019740212095,14855.569272360968,False
7674646719,8060044538,4594175828,280510.59191494604,252712.83023082765,974.0758621862637,26823.68582193213,False
9941796214,9941796212,4594175828,160812.15987932697,150260.44907271562,184.3085649597547,10367.40224165158,False
6668234183,8709977185,4594175828,215146.8969316042,241222.34795520225,3840.511662200081,-29915.96268579815,True
3306478806,3305961246,4594175828,166968.49202893776,161713.65105724073,61.52965545079188,5193.311316246254,False
5603720333,5603720375,4594175828,167661.3812071412,170840.55479429735,868.0335279534936,-4047.2071151096316,True
5604492839,5604448409,4594175828,161561.45196340376,153580.52826023006,59.058058643327456,7921.865644530364,False
1694628811,1694628823,4594175828,175949.42376695524,183038.1674039916,1363.198534247878,-8451.94217128423,True
4650850098,4650850128,4594175828,198082.4078480918,200831.5978552078,818.0473677145402,-3567.2373748305545,True
11766253018,11434423257,4594175828,118040.33265320119,125600.68956414404,82.36073034903555,-7642.7176412918925,True
9169059726,9169059723,4594175828,60727.784461409494,58818.428077408535,381.6605009963501,1527.695883004606,False
5104509600,3522486373,4594175828,181136.58423050493,188588.58875869843,295.3364680956202,-7747.340996289131,True
4965947270,4965947274,4594175828,172339.85807460887,179858.15629449565,216.26372118654706,-7734.561941073334,True
5197431927,5197521831,4594175828,159998.9053248349,168780.1465093844,1459.8181065949702,-10241.059291144455,True
4370783737,4973153837,4594175828,165033.3841247084,168776.773881574,194.5747656404913,-3937.9645225060813,True
3313956493,3310423468,4594175828,178906.92944744573,178144.10809219687,88.60232566100078,674.2190295878681,False
9996807625,9996807623,4594175828,131309.34959143138,125209.90862778577,327.19792865207995,5772.243034993531,False
7490427420,6645814177,4594175828,158144.27621850843,161916.80899989585,460.87280066829624,-4233.405582055711,True
5863895094,5863895093,4594175828,71340.11100273547,69982.23338853211,18.674432088137543,1339.2031821152195,False
9756793934,9756793952,4594175828,237841.97563728713,234807.9173794402,709.8634130524644,2324.1948447944887,False
2507976042,2507976099,4594175828,182432.73446381753,171357.6268960596,123.3783907799565,10951.72917697797,False
2592380672,2592380959,4594175828,229937.3556405217,211065.20653181913,29.08309671641072,18843.06601198617,False
391699383,9980235145,4594175828,154390.03547047058,152678.5575075954,112.78518305626595,1598.692779818928,False
819639002,4996634597,4594175828,195651.21234393748,208827.85064320956,566.9583333771318,-13743.59663264922,True
5660075259,5660075816,4594175828,179523.3593918206,181869.4073714266,418.69312312672565,-2764.741102732747,True
11693648248,11947804527,4594175828,99965.10497107965,107522.25291535111,86.86314261235195,-7644.011086883809,True
1682496141,1682496165,4594175828,179126.39861643518,180110.2883063515,22.06256443973784,-1005.9522543560597,True
386923274,11330254277,4594175828,168902.04516463398,179019.634314504,49.256714038018416,-10166.845863908035,True
11693107826,11693107841,4594175828,281385.636812423,234609.6239075329,767.9939964046596,46008.01890848545,False
6638558011,6668214130,4594175828,223375.68102888172,202696.11220802192,183.41906712458268,20496.149753735226,False
3919401320,3919401323,4594175828,175524.90749511498,172647.069550458,173.94395721467754,2703.8939874423086,False
5010757686,5010756263,4594175828,186330.86058273193,197670.55171830417,397.9791040316362,-11737.670239603875,True
6646801931,6646801919,4594175828,128644.55799773982,127407.68080247784,76.83177292202053,1160.0454223399574,False
11981254779,11981254773,4594175828,257745.1961112493,203080.86079543483,156.20956704431788,54508.125748770166,False
9000035509,9000035510,4594175828,158806.21682388466,158706.12216109078,139.5069871940549,-39.412324400182115,True
